Warning |02.05.2020 19:25:53| Okno ColorToGrayScale.LoggingService.LogForm zorstlo zniszczone.
Info |02.05.2020 19:26:14| Prawidlowa inicjalizacja
Info |02.05.2020 19:26:14| Poprawnie uruchomiono okno MainForm
Info |03.05.2020 00:29:40| Prawidlowa inicjalizacja
Info |03.05.2020 00:29:40| Poprawnie uruchomiono okno MainForm
Debug |03.05.2020 00:29:49| rozpoczęcie dzielenia obrazu
Error |03.05.2020 00:29:49| Zgłoszono wyjątek typu 'ColorToGrayScale.Exceptions.NotDivisibleBy16Exception'.
Debug |03.05.2020 00:30:06| rozpoczęcie dzielenia obrazu
Debug |03.05.2020 00:30:09| obraz podzielony
Info |03.05.2020 00:30:35| Prawidlowa inicjalizacja
Info |03.05.2020 00:30:35| Poprawnie uruchomiono okno MainForm
Debug |03.05.2020 00:30:38| rozpoczęcie dzielenia obrazu
Debug |03.05.2020 00:30:42| obraz podzielony
Warning |03.05.2020 00:30:46| Zuycie ramu większe niż 1000MB.
Warning |03.05.2020 00:30:48| Zuycie ramu większe niż 1000MB.
Warning |03.05.2020 00:30:49| Zuycie ramu większe niż 1000MB.
Warning |03.05.2020 00:30:51| Zuycie ramu większe niż 1000MB.
Warning |03.05.2020 00:30:53| Zuycie ramu większe niż 1000MB.
Warning |03.05.2020 00:30:55| Zuycie ramu większe niż 1000MB.
Warning |03.05.2020 00:30:57| Zuycie ramu większe niż 1000MB.
Warning |03.05.2020 00:30:59| Zuycie ramu większe niż 1000MB.
Warning |03.05.2020 00:31:01| Zuycie ramu większe niż 1000MB.
Warning |03.05.2020 00:31:03| Zuycie ramu większe niż 1000MB.
Warning |03.05.2020 00:31:05| Zuycie ramu większe niż 1000MB.
Warning |03.05.2020 00:31:07| Zuycie ramu większe niż 1000MB.
Warning |03.05.2020 00:31:09| Zuycie ramu większe niż 1000MB.
Warning |03.05.2020 00:31:11| Zuycie ramu większe niż 1000MB.
Warning |03.05.2020 00:31:13| Zuycie ramu większe niż 1000MB.
Warning |03.05.2020 00:31:15| Zuycie ramu większe niż 1000MB.
Warning |03.05.2020 00:31:17| Zuycie ramu większe niż 1000MB.
Warning |03.05.2020 00:31:19| Zuycie ramu większe niż 1000MB.
Warning |03.05.2020 00:31:21| Zuycie ramu większe niż 1000MB.
Warning |03.05.2020 00:31:23| Zuycie ramu większe niż 1000MB.
Warning |03.05.2020 00:31:25| Zuycie ramu większe niż 1000MB.
Info |03.05.2020 00:33:15| Prawidlowa inicjalizacja
Info |03.05.2020 00:33:15| Poprawnie uruchomiono okno MainForm
Info |05.05.2020 20:32:03| Prawidlowa inicjalizacja
Info |05.05.2020 20:32:03| Poprawnie uruchomiono okno MainForm
Info |05.05.2020 20:32:04| Wlaczone okno System.Windows.Forms.Button, Text: Logi
Info |05.05.2020 20:33:10| Prawidlowa inicjalizacja
Info |05.05.2020 20:33:10| Poprawnie uruchomiono okno MainForm
Info |05.05.2020 20:33:12| Wlaczone okno System.Windows.Forms.Button, Text: Logi
Info |05.05.2020 20:35:04| Prawidlowa inicjalizacja
Info |05.05.2020 20:35:04| Poprawnie uruchomiono okno MainForm
Info |05.05.2020 20:35:12| Wcisnieto przycisk Logi
Info |05.05.2020 20:35:12| Wlaczono okno LogForm
Info |05.05.2020 20:35:23| Prawidlowa inicjalizacja
Info |05.05.2020 20:35:23| Poprawnie uruchomiono okno MainForm
Info |05.05.2020 20:35:24| Wcisnieto przycisk Logi
Info |05.05.2020 20:35:24| Wlaczono okno LogForm
Info |05.05.2020 20:37:03| Prawidlowa inicjalizacja
Info |05.05.2020 20:37:03| Poprawnie uruchomiono okno MainForm
Info |05.05.2020 20:51:03| Prawidlowa inicjalizacja
Info |05.05.2020 20:51:03| Poprawnie uruchomiono okno MainForm
Debug |05.05.2020 20:51:07| Wcisnieto przycisk Logi
Info |05.05.2020 20:51:07| Wlaczono okno LogForm
Info |05.05.2020 20:51:17| Prawidlowa inicjalizacja
Info |05.05.2020 20:51:17| Poprawnie uruchomiono okno MainForm
Debug |05.05.2020 20:51:23| Wcisnieto przycisk Logi
Info |05.05.2020 20:51:23| Wlaczono okno LogForm
Info |05.05.2020 20:54:13| Prawidlowa inicjalizacja
Info |05.05.2020 20:54:13| Poprawnie uruchomiono okno MainForm
Debug |05.05.2020 20:54:16| Rozpoczęcie dzielenia obrazu
Error |05.05.2020 20:54:16| Zgłoszono wyjątek typu 'ColorToGrayScale.Exceptions.NotDivisibleBy16Exception'.
Debug |05.05.2020 20:54:19| Rozpoczęcie dzielenia obrazu
Debug |05.05.2020 20:54:23| Obraz podzielony w czasie 3625 ms ms.
Warning |05.05.2020 20:54:27| Zuycie ramu większe niż 1000MB.
Warning |05.05.2020 20:54:27| Zuycie ramu większe niż 1000MB.
Info |05.05.2020 20:54:58| Prawidlowa inicjalizacja
Info |05.05.2020 20:54:58| Poprawnie uruchomiono okno MainForm
Debug |05.05.2020 20:55:00| Rozpoczęcie dzielenia obrazu
Debug |05.05.2020 20:55:01| Obraz podzielony w czasie 969 ms ms.
Debug |05.05.2020 20:55:03| Obraz przetworzony w czasie 250 ms ms.
Debug |05.05.2020 20:55:03| Obraz przetworzony w czasie 250 ms ms.
Debug |05.05.2020 20:55:03| Obraz polaczony w czasie 312 ms ms.
Debug |05.05.2020 20:55:08| Wcisnieto przycisk Logi
Info |05.05.2020 20:55:08| Wlaczono okno LogForm
Info |05.05.2020 21:05:51| Prawidlowa inicjalizacja
Info |05.05.2020 21:05:51| Poprawnie uruchomiono okno MainForm
Info |05.05.2020 21:06:16| Prawidlowa inicjalizacja
Info |05.05.2020 21:06:16| Poprawnie uruchomiono okno MainForm
Info |05.05.2020 21:07:44| Prawidlowa inicjalizacja
Info |05.05.2020 21:07:44| Poprawnie uruchomiono okno MainForm
Info |05.05.2020 21:08:38| Prawidlowa inicjalizacja
Info |05.05.2020 21:08:38| Poprawnie uruchomiono okno MainForm
Info |05.05.2020 21:39:50| Prawidlowa inicjalizacja
Info |05.05.2020 21:39:50| Poprawnie uruchomiono okno MainForm
Info |05.05.2020 23:17:54| Prawidlowa inicjalizacja
Info |05.05.2020 23:17:54| Poprawnie uruchomiono okno MainForm
Debug |05.05.2020 23:17:59| Rozpoczęcie dzielenia obrazu
Debug |05.05.2020 23:17:59| Obraz podzielony w czasie 0 ms ms.
Info |05.05.2020 23:19:38| Prawidlowa inicjalizacja
Info |05.05.2020 23:19:38| Poprawnie uruchomiono okno MainForm
Debug |05.05.2020 23:19:41| Rozpoczęcie dzielenia obrazu
Debug |05.05.2020 23:19:41| Obraz podzielony w czasie 0 ms ms.
Info |05.05.2020 23:19:53| Prawidlowa inicjalizacja
Info |05.05.2020 23:19:53| Poprawnie uruchomiono okno MainForm
Debug |05.05.2020 23:19:55| Rozpoczęcie dzielenia obrazu
Debug |05.05.2020 23:19:55| Obraz podzielony w czasie 16 ms ms.
Info |05.05.2020 23:20:47| Prawidlowa inicjalizacja
Info |05.05.2020 23:20:47| Poprawnie uruchomiono okno MainForm
Debug |05.05.2020 23:20:49| Rozpoczęcie dzielenia obrazu
Debug |05.05.2020 23:20:49| Obraz podzielony w czasie 16 ms ms.
Info |06.05.2020 09:35:15| Prawidlowa inicjalizacja
Info |06.05.2020 09:35:15| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 09:35:18| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 09:35:18| Obraz podzielony w czasie 16 ms ms.
Info |06.05.2020 09:35:54| Prawidlowa inicjalizacja
Info |06.05.2020 09:35:54| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 09:35:57| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 09:35:57| Obraz podzielony w czasie 0 ms ms.
Info |06.05.2020 09:36:41| Prawidlowa inicjalizacja
Info |06.05.2020 09:36:41| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 09:36:43| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 09:36:43| Obraz podzielony w czasie 16 ms ms.
Info |06.05.2020 09:37:02| Prawidlowa inicjalizacja
Info |06.05.2020 09:37:02| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 09:37:05| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 09:37:05| Obraz podzielony w czasie 0 ms ms.
Info |06.05.2020 09:44:06| Prawidlowa inicjalizacja
Info |06.05.2020 09:44:06| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 09:44:09| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 09:44:09| Obraz podzielony w czasie 0 ms ms.
Info |06.05.2020 09:46:10| Prawidlowa inicjalizacja
Info |06.05.2020 09:46:10| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 09:46:12| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 09:46:12| Obraz podzielony w czasie 16 ms ms.
Info |06.05.2020 09:46:28| Prawidlowa inicjalizacja
Info |06.05.2020 09:46:28| Poprawnie uruchomiono okno MainForm
Error |06.05.2020 09:46:34| openFileDialog1
Debug |06.05.2020 09:46:38| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 09:46:38| Obraz podzielony w czasie 15 ms ms.
Info |06.05.2020 09:46:47| Prawidlowa inicjalizacja
Info |06.05.2020 09:46:47| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 09:46:51| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 09:46:51| Obraz podzielony w czasie 15 ms ms.
Info |06.05.2020 11:25:02| Prawidlowa inicjalizacja
Info |06.05.2020 11:25:02| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 11:25:05| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 11:25:05| Obraz podzielony w czasie 0 ms ms.
Info |06.05.2020 11:26:08| Prawidlowa inicjalizacja
Info |06.05.2020 11:26:09| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 11:26:11| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 11:26:11| Obraz podzielony w czasie 16 ms ms.
Info |06.05.2020 11:26:58| Prawidlowa inicjalizacja
Info |06.05.2020 11:26:58| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 11:27:00| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 11:27:00| Obraz podzielony w czasie 0 ms ms.
Info |06.05.2020 11:28:39| Prawidlowa inicjalizacja
Info |06.05.2020 11:28:39| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 11:28:41| Rozpoczęcie dzielenia obrazu
Debug |06.05.2020 11:28:41| Obraz podzielony w czasie 0 ms ms.
Info |06.05.2020 11:35:57| Prawidlowa inicjalizacja
Info |06.05.2020 11:35:58| Poprawnie uruchomiono okno MainForm
Debug |06.05.2020 11:36:00| Rozpoczęcie dzielenia obrazu
